,Name,Value,Overall_rating,Statistical_rating,Short_name
276,M. Christiansen,1400000.0,69,55.01818181818181,M. Christiansen
277,M. Kruse,22000000.0,82,129.05217391304348,M. Kruse
278,M. Meyer,18000000.0,79,54.27407407407408,M. Meyer
279,M. Arnold,16500000.0,79,105.50625,M. Arnold
280,M. Eggestein,3800000.0,71,88.85333333333334,M. Eggestein
281,M. Mittelstädt,1200000.0,67,61.76666666666667,M. Mittelstädt
282,M. Philipp,14000000.0,78,85.544,M. Philipp
283,M. Esser,4500000.0,75,-3.0357142857142856,M. Esser
284,M. Gregoritsch,7500000.0,74,39.89333333333334,M. Gregoritsch
285,M. Hector,2800000.0,71,88.86363636363636,M. Hector
286,M. Gaćinović,4300000.0,72,126.40714285714284,M. Gaćinović
287,M. Frantz,3700000.0,73,100.3,M. Frantz
288,M. Jojić,9500000.0,76,92.33684210526314,M. Jojić
289,M. Veljković,5500000.0,73,36.74615384615385,M. Veljković
290,M. Weiser,12000000.0,78,128.6,M. Weiser
291,M. Hartmann,2100000.0,71,61.442857142857136,M. Hartmann
292,M. Leitner,5000000.0,73,54.4,M. Leitner
293,M. Bouziane,575000.0,65,-17.0,M. Bouziane
294,M. Mavraj,5000000.0,76,114.01333333333332,M. Mavraj
295,N. Bahoui,2500000.0,71,85.0,N. Bahoui
296,N. Bentaleb,19500000.0,80,85.63749999999999,N. Bentaleb
297,N. Keïta,34000000.0,83,146.41935483870967,N. Keïta
298,N. Amiri,13000000.0,77,62.333333333333336,N. Amiri
299,N. Subotić,7000000.0,77,96.33333333333333,N. Subotić
300,N. Elvedi,8000000.0,74,129.33599999999998,N. Elvedi
301,N. Schulz,6500000.0,74,58.93333333333334,N. Schulz
302,N. Müller,10000000.0,78,96.152,N. Müller
303,N. Höfler,2600000.0,72,96.53571428571429,N. Höfler
304,N. Moisander,5000000.0,76,83.64,N. Moisander
305,N. Schmidt,800000.0,63,105.39999999999999,N. Schmidt
306,N. Stark,12500000.0,78,119.25185185185184,N. Stark
307,N. Süle,30500000.0,83,109.52121212121212,N. Süle
308,N. Bungert,4900000.0,75,80.91999999999999,N. Bungert
309,N. Petersen,8000000.0,76,51.92727272727272,N. Petersen
310,N. Şahin,10000000.0,79,73.44000000000001,N. Şahin
311,O. Baumann,18000000.0,82,107.4,O. Baumann
312,O. Burke,3900000.0,70,14.551999999999998,O. Burke
313,O. Duda,6000000.0,73,29.466666666666665,O. Duda
314,O. Bulut,975000.0,67,56.01904761904761,O. Bulut
315,O. Wendt,6000000.0,77,123.7357142857143,O. Wendt
316,O. Dembélé,40000000.0,83,105.71875,O. Dembélé
317,P. Groß,9500000.0,76,139.1939393939394,P. Groß
318,P. Stenzel,3500000.0,72,86.25263157894737,P. Stenzel
319,P. Banggaard,1200000.0,69,31.73333333333333,P. Banggaard
320,P. Herrmann,15000000.0,79,56.099999999999994,P. Herrmann
321,P. Herrmann,475000.0,66,56.099999999999994,P. Herrmann
322,P. Seguin,3200000.0,71,56.718181818181826,P. Seguin
323,P. Verhaegh,3400000.0,77,128.4322580645161,P. Verhaegh
324,P. Ntep,16000000.0,79,43.17999999999999,P. Ntep
325,P. Kadeřábek,11000000.0,78,93.2782608695652,P. Kadeřábek
326,P. Olkowski,2900000.0,72,129.68571428571428,P. Olkowski
327,P. Niemeyer,950000.0,71,92.25333333333334,P. Niemeyer
328,P. Pekarík,5500000.0,76,113.51612903225806,P. Pekarík
329,P. Bargfrede,5500000.0,75,81.29090909090908,P. Bargfrede
330,P. Max,6000000.0,74,79.696,P. Max
331,P. Ochs,1400000.0,66,45.333333333333336,P. Ochs
332,P. Wollscheid,5500000.0,75,113.17142857142856,P. Wollscheid
333,P. Aubameyang,61000000.0,88,109.11875,P. Aubameyang
334,P. Lasogga,7000000.0,74,-1.3599999999999999,P. Lasogga
