,Name,Value,Overall_rating,Statistical_rating,Short_name
325,J. Rodríguez,350000.0,61,12.349999999999998,J. Rodríguez
326,J. Mathieu,6000000.0,80,62.84615384615385,J. Mathieu
327,K. Benzema,44500000.0,86,60.93103448275862,K. Benzema
328,K. Kodro,3400000.0,71,54.285714285714285,K. Kodro
329,Arrizabalaga,15500000.0,80,77.48695652173913,Arrizabalaga
330,K. Boateng,14500000.0,80,63.24285714285714,K. Boateng
331,K. Navas,24500000.0,85,115.26666666666668,K. Navas
332,K. Gameiro,21500000.0,82,63.84,K. Gameiro
333,L. Traoré,6500000.0,74,-1.4250000000000034,L. Traoré
334,L. Suárez,1500000.0,68,6.333333333333333,L. Suárez
335,L. Messi,105000000.0,93,196.92941176470586,L. Messi
336,L. Digne,14000000.0,79,77.34117647058822,L. Digne
337,L. Hernández,13500000.0,77,84.35999999999999,L. Hernández
338,L. Vietto,18000000.0,79,54.10476190476191,L. Vietto
339,L. Suárez,97000000.0,92,108.67999999999999,L. Suárez
340,L. Modrić,57000000.0,89,103.664,L. Modrić
341,M. ter Stegen,35500000.0,85,164.5611111111111,M. ter Stegen
342,M. Díaz,9500000.0,78,68.25384615384615,M. Díaz
343,M. Livaja,9000000.0,75,22.8,M. Livaja
344,M. Moreno,4800000.0,72,67.4,M. Moreno
345,M. Hongla,875000.0,67,34.580000000000005,M. Hongla
346,M. Mantovani,3800000.0,75,95.0,M. Mantovani
347,M. García,4200000.0,71,62.0,M. García
348,M. Kovačić,30000000.0,82,108.93333333333334,M. Kovačić
349,M. Musacchio,27000000.0,83,80.62608695652173,M. Musacchio
350,M. Ryan,8000000.0,77,-114.0,M. Ryan
351,M. Saunier,2900000.0,72,97.375,M. Saunier
352,M. Kranevitter,12500000.0,78,76.0,M. Kranevitter
353,M. Lemos,10500000.0,77,96.65217391304348,M. Lemos
354,M. Krohn-Dehli,6500000.0,79,53.199999999999996,M. Krohn-Dehli
355,M. Santos,5500000.0,73,35.82857142857143,M. Santos
356,M. Ciani,1300000.0,72,-19.0,M. Ciani
357,Balenziaga,9500000.0,79,126.20606060606062,Balenziaga
358,M. Villanueva,6500000.0,74,82.58666666666664,M. Villanueva
359,Munir,9500000.0,75,93.77058823529413,Munir
360,N. El Zhar,6500000.0,75,71.46923076923078,N. El Zhar
361,N. Radoja,13500000.0,78,99.04516129032258,N. Radoja
362,N. Champagne,1400000.0,71,52.25,N. Champagne
363,N. Sansone,16000000.0,79,58.9,N. Sansone
364,N. Gaitán,25500000.0,83,82.44347826086957,N. Gaitán
365,N. Pareja,5000000.0,79,110.90370370370371,N. Pareja
366,N. Vujadinović,1300000.0,70,71.06,N. Vujadinović
367,P. Hernández,13500000.0,80,100.55384615384615,P. Hernández
368,P. Piatti,12500000.0,79,161.7533333333333,P. Piatti
369,P. Kone,3000000.0,72,7.599999999999998,P. Kone
370,P. Diop,1400000.0,67,33.9625,P. Diop
371,P. Estupiñán,725000.0,65,207.09999999999997,P. Estupiñán
372,P. Sisto,8500000.0,74,70.42666666666668,P. Sisto
373,P. Tytoń,2000000.0,72,-3.507692307692316,P. Tytoń
374,R. Varane,46500000.0,85,79.13913043478261,R. Varane
375,R. Krhin,1700000.0,70,69.98333333333333,R. Krhin
376,R. Durmisi,4700000.0,73,135.67407407407407,R. Durmisi
377,R. Rosales,7000000.0,77,143.09375,R. Rosales
378,R. Soriano,17500000.0,80,86.82424242424241,R. Soriano
379,Rodrigo Ely,6000000.0,74,48.64,Rodrigo Ely
380,R. Zozulya,2100000.0,70,-33.56666666666667,R. Zozulya
381,R. Babel,8500000.0,77,60.8,R. Babel
382,R. Donk,2700000.0,73,70.5375,R. Donk
383,S. Sirigu,8000000.0,79,-88.73,S. Sirigu
384,S. Sirigu,8000000.0,79,-3.2300000000000004,S. Sirigu
385,S. Nasri,21000000.0,82,66.25217391304346,S. Nasri
386,S. Umtiti,29500000.0,83,87.4,S. Umtiti
387,S. Araujo,7500000.0,74,34.89090909090909,S. Araujo
388,S. Mustafi,31500000.0,84,190.0,S. Mustafi
389,S. Zaza,21000000.0,81,12.920000000000002,S. Zaza
390,S. Savić,24000000.0,82,94.04999999999998,S. Savić
391,S. Jovetić,21000000.0,81,34.74285714285715,S. Jovetić
392,S. Ingason,3500000.0,72,89.41176470588235,S. Ingason
393,T. Inui,10000000.0,78,113.05,T. Inui
394,T. Bongonda,14500000.0,78,59.153333333333336,T. Bongonda
395,T. Hernández,9000000.0,75,138.4625,T. Hernández
396,T. Partey,12000000.0,78,59.375,T. Partey
397,T. Kolodziejczak,9500000.0,77,138.32,T. Kolodziejczak
398,T. Kroos,79000000.0,90,175.06206896551726,T. Kroos
399,V. Angban,2400000.0,70,93.1,V. Angban
400,W. Montoya,3200000.0,71,40.85,W. Montoya
401,W. Ben Yedder,21000000.0,81,51.72903225806452,W. Ben Yedder
402,Y. Carrasco,51500000.0,85,91.85142857142857,Y. Carrasco
403,Y. En-Nesyri,1700000.0,69,12.861538461538462,Y. En-Nesyri
404,Z. Bakkali,4400000.0,72,28.71111111111111,Z. Bakkali
405,Z. Kuzmanović,5500000.0,74,38.949999999999996,Z. Kuzmanović
406,Z. Feddal,8500000.0,77,75.43703703703703,Z. Feddal
407,A. Fernández,475000.0,65,38.0,A. Fernández
408,A. Correa,21000000.0,80,64.35483870967742,A. Correa
409,O. Duarte,7000000.0,77,49.65333333333333,O. Duarte
410,O. Romero,10000000.0,76,88.56923076923076,O. Romero
411,S. Vrsaljko,16000000.0,80,101.33333333333333,S. Vrsaljko
