,Name,Value,Overall_rating,Statistical_rating,Short_name
267,L. Callegari,875000.0,64,0.0,L. Callegari
268,L. Perrin,17500000.0,83,136.0962962962963,L. Perrin
269,L. Puyo,900000.0,68,99.4909090909091,L. Puyo
270,L. Deaux,6000000.0,76,89.39999999999999,L. Deaux
271,L. Tousart,13500000.0,78,122.2909090909091,L. Tousart
272,L. Baal,5000000.0,76,129.89090909090908,L. Baal
273,L. Blas,6500000.0,73,33.09166666666666,L. Blas
274,L. Pokorný,4700000.0,73,57.87692307692306,L. Pokorný
275,L. Lacroix,3500000.0,72,59.46999999999999,L. Lacroix
276,M. Rybus,2600000.0,72,102.6,M. Rybus
277,M. Sarr,10500000.0,75,89.5111111111111,M. Sarr
278,M. Tisserand,4700000.0,73,106.39999999999999,M. Tisserand
279,M. Verratti,64500000.0,87,162.04285714285714,M. Verratti
280,M. Coco,10500000.0,76,84.60588235294117,M. Coco
281,M. Balotelli,24500000.0,82,79.30434782608695,M. Balotelli
282,M. Stępiński,2500000.0,70,33.476190476190474,M. Stępiński
283,M. Braithwaite,11000000.0,77,69.62941176470588,M. Braithwaite
284,M. Terrier,975000.0,65,34.54545454545455,M. Terrier
285,M. Martin,3000000.0,72,62.699999999999996,M. Martin
286,M. Pavlović,2200000.0,71,32.61666666666667,M. Pavlović
287,M. Bodmer,1200000.0,73,33.85454545454545,M. Bodmer
288,M. Cafaro,1400000.0,66,50.35,M. Cafaro
289,M. Deplagne,925000.0,68,61.800000000000004,M. Deplagne
290,M. Gorgelin,950000.0,69,0.0,M. Gorgelin
291,M. Michel,3700000.0,73,56.50434782608696,M. Michel
292,M. Valbuena,14000000.0,81,88.54,M. Valbuena
293,M. Dreyer,850000.0,69,152.0,M. Dreyer
294,M. Udol,700000.0,64,148.2,M. Udol
295,M. Guendouzi,750000.0,64,67.92499999999998,M. Guendouzi
296,M. Arambarri,1400000.0,69,22.8,M. Arambarri
297,M. Goicoechea,2100000.0,72,266.0,M. Goicoechea
298,M. Barthelmé,2400000.0,71,62.48888888888889,M. Barthelmé
299,M. Dupé,2900000.0,72,80.27499999999999,M. Dupé
300,M. Gonalons,12000000.0,80,176.7,M. Gonalons
301,M. Le Marchand,7500000.0,76,45.6,M. Le Marchand
302,M. Lopez,8500000.0,74,86.13333333333334,M. Lopez
303,M. Poundjé,2500000.0,71,92.82857142857144,M. Poundjé
304,M. Cornet,6000000.0,73,67.47878787878787,M. Cornet
305,M. Abeid,3000000.0,71,149.15,M. Abeid
306,M. Zeffane,1100000.0,69,11.400000000000002,M. Zeffane
307,M. Depay,17000000.0,79,118.02352941176471,M. Depay
308,M. Erdinç,5500000.0,74,29.291666666666668,M. Erdinç
309,M. Ciani,1300000.0,72,100.62399999999998,M. Ciani
310,M. Le Bihan,3300000.0,72,40.28,M. Le Bihan
311,M. Maignan,4500000.0,73,105.85714285714286,M. Maignan
312,M. Biševac,2300000.0,74,68.58095238095238,M. Biševac
313,M. Gajić,3600000.0,72,69.21428571428571,M. Gajić
314,M. Diagne,1100000.0,68,94.65454545454546,M. Diagne
315,M. Mara,375000.0,61,90.77777777777777,M. Mara
316,M. Amalfitano,3100000.0,73,52.37391304347827,M. Amalfitano
317,M. Poaty,600000.0,63,19.0,M. Poaty
318,M. Sanson,20000000.0,80,131.7675675675676,M. Sanson
319,M. Fofana,2200000.0,70,56.457142857142856,M. Fofana
320,M. Diakhaby,7000000.0,74,84.8090909090909,M. Diakhaby
321,M. Dabo,1700000.0,71,81.7,M. Dabo
322,M. Diallo,2100000.0,72,66.93846153846154,M. Diallo
323,N. Dirar,7000000.0,76,75.78888888888889,N. Dirar
324,N. Fekir,29000000.0,82,76.47500000000001,N. Fekir
325,N. Sliti,7000000.0,74,119.7,N. Sliti
326,N. Thomsen,2300000.0,70,30.984615384615385,N. Thomsen
327,N. Basin,160000.0,58,102.60000000000001,N. Basin
328,N. Benezet,3700000.0,72,86.63999999999999,N. Benezet
329,N. Janvier,425000.0,60,9.5,N. Janvier
330,N. Nkoulou,10000000.0,78,97.63076923076923,N. Nkoulou
331,N. Pallois,6000000.0,76,102.23225806451613,N. Pallois
332,N. Pépé,4600000.0,72,66.09696969696971,N. Pépé
333,N. Saint-Ruf,1200000.0,69,66.18333333333332,N. Saint-Ruf
334,N. De Pauw,2500000.0,71,32.3,N. De Pauw
335,N. Roux,4000000.0,73,57.36190476190476,N. Roux
336,N. Mukiele,4500000.0,72,198.94117647058823,N. Mukiele
337,O. Toivonen,6500000.0,75,34.09142857142857,O. Toivonen
338,O. Boscagli,3600000.0,71,205.20000000000002,O. Boscagli
339,O. Kemen,3100000.0,70,64.60000000000001,O. Kemen
340,O. Nguette,4300000.0,72,88.32121212121211,O. Nguette
341,O. Vizcarrondo,1600000.0,73,30.96999999999999,O. Vizcarrondo
342,O. Haddadi,700000.0,66,125.1076923076923,O. Haddadi
343,O. Tannane,7500000.0,74,106.62352941176471,O. Tannane
344,P. Martinez,600000.0,67,105.13333333333333,P. Martinez
345,P. Sané,3200000.0,71,8.476923076923079,P. Sané
346,P. Evra,1400000.0,79,114.34545454545452,P. Evra
347,P. Burner,625000.0,63,49.39999999999999,P. Burner
348,P. Baysse,8000000.0,78,110.89090909090909,P. Baysse
349,P. Delecroix,925000.0,69,-65.68571428571428,P. Delecroix
350,P. Lasne,5500000.0,74,111.94166666666665,P. Lasne
351,P. Ntep,16000000.0,79,117.54666666666668,P. Ntep
352,P. Bengtsson,3000000.0,73,108.68,P. Bengtsson
353,P. Lees-Melou,8500000.0,75,128.4875,P. Lees-Melou
354,P. Hamel,375000.0,61,25.333333333333332,P. Hamel
355,P. Polomat,975000.0,68,87.05454545454546,P. Polomat
356,P. Capelle,5000000.0,74,82.64999999999999,P. Capelle
357,P. Kimpembe,12000000.0,77,79.0,P. Kimpembe
358,P. Oniangué,1800000.0,70,74.37142857142858,P. Oniangué
359,P. Nakoulma,6500000.0,75,69.78181818181818,P. Nakoulma
360,Q. Bernard,875000.0,69,174.2571428571428,Q. Bernard
361,Q. Depehi,675000.0,63,-19.0,Q. Depehi
362,R. Ghezzal,9500000.0,76,60.94615384615385,R. Ghezzal
363,R. Bensebaini,7500000.0,75,125.096,R. Bensebaini
364,R. Civelli,3100000.0,76,78.33846153846153,R. Civelli
365,R. Cohade,4400000.0,74,148.43030303030304,R. Cohade
366,R. Kishna,9500000.0,75,43.18181818181818,R. Kishna
367,R. Mavuba,2700000.0,75,48.133333333333326,R. Mavuba
368,R. Berić,9500000.0,76,39.554545454545455,R. Berić
369,R. Fanni,725000.0,72,81.15714285714286,R. Fanni
370,R. Alessandrini,9000000.0,77,19.633333333333336,R. Alessandrini
371,R. Amalfitano,3400000.0,73,84.91538461538462,R. Amalfitano
372,R. Danzé,2900000.0,73,98.4742857142857,R. Danzé
373,R. Genevois,2400000.0,72,104.06153846153846,R. Genevois
374,R. Hamouma,10000000.0,78,98.93103448275862,R. Hamouma
375,R. Philippoteaux,3900000.0,73,62.32,R. Philippoteaux
376,R. Salin,3200000.0,74,349.59999999999997,R. Salin
377,R. Thomas,11500000.0,80,69.77222222222221,R. Thomas
378,R. Pierre-Gabriel,3200000.0,71,168.55714285714285,R. Pierre-Gabriel
379,R. Rodelin,4200000.0,73,104.14054054054054,R. Rodelin
380,R. Boudebouz,20500000.0,81,157.52727272727273,R. Boudebouz
381,R. Walter,8000000.0,74,68.05454545454546,R. Walter
382,R. Cabella,8000000.0,76,69.0551724137931,R. Cabella
383,R. Riou,3800000.0,74,15.372727272727273,R. Riou
